Country,Year,LE_at_birth,Doctors_Per_10000,Access_to_Electricity,Gender_Development_Index,Gender_Inequality_Index,Human_Development_Index,Health_Care_Index,Crime_Index
India,1984,55.816,0.396,49.40850308,0.772155307,0.690239396,0.440352538,49.03480033,71.10608749
Ireland,1984,73.66373171,1.596185993,96.61966683,0.938625608,0.462631656,0.711938407,63.10688984,48.81325989
Iran,1984,61.22,0.73541565,68.99610035,0.88894084,0.573414457,0.559706986,54.63574139,61.08486695
Iraq,1984,60.219,0.455584386,49.56680693,0.728440318,0.711824066,0.447333246,48.34132495,72.20640079
Iceland,1984,77.57658537,2.4,99.57081469,0.94341671,0.37726312,0.740715312,60.9513872,51.8183012
Israel,1984,74.80731707,1.662898882,97.14025778,0.945813799,0.46121741,0.722335671,67.06974201,49.11699537
Italy,1984,75.3895122,1.716846305,97.99064409,0.944592482,0.456492844,0.720550858,67.2897785,49.03371952
Jamaica,1984,70.272,0.489,84.61192702,0.917908426,0.502138019,0.632638275,68.92753147,41.86858288
Jordan,1984,67.925,1.159,84.0521061,0.886363548,0.559256927,0.609470769,56.65866,57.55735485
Japan,1984,77.29121951,2.030682303,99.33209583,0.945691705,0.406355425,0.726131487,63.33529348,52.10133047
Kazakhstan,1984,68.53658537,0.85756299,89.0276194,0.916433355,0.511029851,0.632136447,66.70803158,43.82640624
Kenya,1984,60.804,0.455318231,64.58951172,0.941208664,0.538172605,0.562960718,63.25133535,52.37051775
Kyrgyz Republic,1984,62.42119512,0.840534071,72.64102014,0.941105073,0.525260119,0.580479353,63.25405357,51.88414769
Cambodia,1984,50.235,0.155317713,33.71734173,0.805066172,0.679441277,0.43459118,49.18208734,72.14693616
Kiribati,1984,58.266,0.490978552,50.62563373,0.748006214,0.701410523,0.443851704,49.22279275,72.06193916
St. Kitts and Nevis,1984,65.278,0.458,73.30698591,0.945603297,0.480798944,0.649096389,72.61822517,47.25795558
South Korea,1984,68.19512195,0.6,78.03825689,0.94395828,0.472555748,0.652259045,69.94494611,47.04840566
Kuwait,1984,72.61,1.651136904,97.05053723,0.939354059,0.457985995,0.706762887,63.90116853,49.28179095
Latin America & Caribbean (excluding high income),1984,64.87721662,1.018082433,83.52538395,0.888125976,0.562340624,0.604542027,57.22660936,57.84708817
Lao PDR,1984,50.535,0.252195731,43.55448073,0.802417809,0.683513731,0.435162069,48.80940071,73.10333183
Lebanon,1984,60.304,0.470605416,51.21862863,0.74778804,0.711456029,0.451027269,49.23379275,72.10518916
Liberia,1984,45.436,0.262321375,43.72074318,0.801576619,0.683310532,0.428049833,49.04590071,73.18683183
Libya,1984,66.872,1.048129919,84.1508511,0.887555554,0.561357142,0.606958519,57.14629864,57.12204592
St. Lucia,1984,70.376,0.285,74.00083301,0.946283145,0.467652924,0.642890298,76.558935,43.74143236
Latin America & Caribbean,1984,65.4641839,1.022763736,83.30238117,0.885860334,0.562655501,0.604838283,57.11960936,57.60110573
Least developed countries: UN classification,1984,48.04759896,0.255186403,43.75804712,0.800312574,0.682844813,0.42957564,48.98090071,72.77095919
Low income,1984,46.56267758,0.159911089,34.48742468,0.7922358,0.685596748,0.424716272,48.97330128,72.80839809
Sri Lanka,1984,70.649,0.489985113,75.64113864,0.947159982,0.461127582,0.651493696,74.92207387,45.77241358
Lower middle income,1984,56.3145482,0.119476135,27.61463066,0.782317139,0.693890694,0.41313089,48.28842565,75.89085726
Low & middle income,1984,60.42165628,0.466906709,52.488203,0.749187447,0.716450603,0.448456888,49.24079275,72.00484869
Lesotho,1984,58.635,0.259639629,43.89600125,0.799740273,0.689157769,0.448549606,49.73627041,72.87456659
Late-demographic dividend,1984,66.51888276,1.034167393,83.52682673,0.887573511,0.560839724,0.606078225,56.96722126,56.73211707
Lithuania,1984,70.32,0.986810836,90.94541791,0.914639395,0.502816845,0.642354822,66.47215699,44.36634205
Luxembourg,1984,73.05321951,1.7,97.40163426,0.941392986,0.45350135,0.70911451,63.92285249,49.28351669
Latvia,1984,69.16292683,0.919581677,89.80635512,0.919109868,0.505868313,0.637833895,66.57298552,44.09058608
Taiwan,1984,75.08,1.828125003,99.10761794,0.951266938,0.3782481,0.753179757,72.80006582,48.05928102
St. Martin (French part),1984,72.795,0.535099804,83.43701644,0.953075761,0.434002323,0.673070944,76.45586061,45.20014168
Morocco,1984,58.49,0.481074982,51.73609825,0.741947648,0.719708214,0.431336867,49.02715814,71.64789789
Moldova,1984,65.68,3.193,98.20420597,0.992907057,0.392498717,0.674766851,54.83616441,57.03691757
Madagascar,1984,49.545,0.147475868,31.31089848,0.784495822,0.693535488,0.412973486,48.95121454,73.55124224
Maldives,1984,58.916,0.515798843,52.4015577,0.749110539,0.707038998,0.437770546,49.35140814,71.56457091
Middle East & North Africa,1984,61.72761541,0.371049438,51.05234602,0.943519704,0.538384003,0.518609205,62.74095927,52.62062407
Mexico,1984,67.29,1.056362239,84.08533685,0.894483974,0.553368852,0.607653711,56.94304629,53.52297608
Marshall Islands,1984,61.93,0.433997583,60.05893629,0.939159226,0.538859588,0.551821465,63.82410797,51.16843033
Middle income,1984,61.44083856,0.357035799,48.95763516,0.94384875,0.537895719,0.517046948,62.24005872,52.0045563
North Macedonia,1984,70.0217561,0.54768323,82.52862643,0.929092413,0.505588011,0.623712433,68.19478248,43.83294659
Mali,1984,42.699,0.159184945,33.99485094,0.792331649,0.684249275,0.425176421,48.96583537,72.78139809
Malta,1984,72.87897561,1.38,94.60901859,0.942530825,0.464552397,0.70196485,64.22111953,50.64218965
Myanmar,1984,55.472,0.174041389,36.22707784,0.784423209,0.694350013,0.421541272,49.85614156,72.32877619
Middle East & North Africa (excluding high income),1984,60.938542,0.225416948,40.28307674,0.944249274,0.547626674,0.528274186,60.62745253,56.31732865
Montenegro,1984,72.76826829,1.619187105,96.6358236,0.939127771,0.45982085,0.706529567,63.11877218,49.06879506
Mongolia,1984,56.687,0.280899902,44.53839924,0.781070712,0.695596347,0.431484806,50.04281624,72.09278246
Mozambique,1984,38.38,0.153438937,32.76594607,0.791079555,0.688153859,0.416698959,48.84033537,72.77193976
Mauritania,1984,57.16,0.083,19.65435676,0.758813599,0.719385494,0.40570222,48.65892565,78.36531708
Mauritius,1984,67.34390244,1.03679702,83.3204385,0.886614129,0.561531266,0.60705193,57.30918753,57.15305385
Malawi,1984,45.579,0.087,14.2174188,0.773977606,0.690629517,0.346327132,48.05771454,76.09868539
Malaysia,1984,69.937,0.965005337,90.79897548,0.920138233,0.500958568,0.648550134,66.91544609,44.15283793
North America,1984,74.73659588,1.694487196,97.30019855,0.940433815,0.451313285,0.721530726,65.04866148,48.31629419
Namibia,1984,58.512,0.428757833,51.61839652,0.955767552,0.527304148,0.574601838,64.47157979,47.64382662
New Caledonia,1984,68.06341463,0.552178471,75.4228468,0.936079604,0.515703447,0.605353963,67.17834787,44.2798347
Niger,1984,40.059,0.025,3.840494965,0.82754575,0.649658087,0.273499737,48.2551236,77.21446263
Nigeria,1984,46.55,0.161922686,35.670842,0.784511946,0.701064202,0.421572551,49.66701868,72.7694589
Nicaragua,1984,56.131,0.637,61.82408965,0.689852364,0.734761906,0.417279532,51.61716999,70.85978704
Netherlands,1984,76.23317073,1.829158296,98.56584811,0.941750147,0.423253796,0.730442375,66.25172589,49.79649404
Norway,1984,76.22439024,2.2,99.82867237,0.968384716,0.204029323,0.783006573,57.6136071,41.85245991
Nepal,1984,50.225,0.031,5.371523453,0.828412234,0.633969359,0.291205001,48.0741236,77.00338763
Nauru,1984,61.702,1.742648694,95.5947736,0.938359141,0.486503979,0.645282311,62.83096632,54.85465532
New Zealand,1984,74.37073171,1.7,99.73185641,0.935204094,0.394292779,0.728510315,60.23042615,50.20855102
OECD members,1984,73.36365021,1.724457631,98.66967552,0.94433068,0.419728968,0.716628654,62.26442496,52.35371627
Oman,1984,65.254,0.794860767,78.15678527,0.868180702,0.540848269,0.576722943,58.81643785,50.48520129
Other small states,1984,63.37012158,0.808406978,74.20302198,0.87338937,0.56724759,0.560690999,58.22669782,57.58243629
Pakistan,1984,59.332,0.312555163,44.90674819,0.936584597,0.535548249,0.518117082,63.30131084,52.28144292
Panama,1984,70.543,1.021,86.14387361,0.932022576,0.499179619,0.64348647,65.4188428,47.53770882
Peru,1984,60.467,0.908,79.42434302,0.947826705,0.515560331,0.608489533,63.59164853,51.70896782
Philippines,1984,63.112,0.154,29.94194398,0.938723164,0.493226739,0.535593935,70.40769082,38.28855896
Papua New Guinea,1984,58.593,0.303847164,42.76513748,0.938629449,0.538512609,0.522547457,63.41739848,52.67937589
Poland,1984,70.8,1.9,97.84641719,0.956690646,0.445077878,0.701149817,64.92354579,50.73929407
Pre-demographic dividend,1984,47.74843908,0.058773722,11.71322975,0.753597071,0.704545489,0.329832166,49.19766316,77.90823341
Puerto Rico,1984,73.531,1.772161616,99.45925429,0.948437535,0.429266996,0.72615879,59.7874464,51.64673807
"Korea, Dem. People's Rep.",1984,68.19,0.849345003,89.19867388,0.918942102,0.507346177,0.633578291,67.58769289,43.81508574
Portugal,1984,72.51463415,1.675732845,97.32226348,0.950190104,0.462884394,0.702536342,64.6159434,51.08534633
Paraguay,1984,65.966,0.701,80.13112445,0.943788205,0.489385695,0.655669702,69.24182214,44.96825369
Pacific island small states,1984,64.09659581,0.797315015,77.23493996,0.876005538,0.542127623,0.573769719,59.58027535,51.25169234
Post-demographic dividend,1984,74.28087953,1.760360641,97.96361395,0.954422114,0.44066765,0.731326753,65.96901442,51.21080959
French Polynesia,1984,70.772,1.61315456,96.04206247,0.956994682,0.475370818,0.68722522,66.48447037,51.21126841
Qatar,1984,72.186,1.637709868,96.95318096,0.948362585,0.468228891,0.701355262,64.47119489,49.83620748
Romania,1984,69.65878049,1.724,96.971937,0.945062981,0.480216665,0.684075312,64.0537429,49.3653054
Russia,1984,67.20268293,1.095602452,85.55547863,0.906387218,0.515804201,0.622457207,60.67790454,51.19850562
Rwanda,1984,51.64,0.235137357,41.84111636,0.794694773,0.673121216,0.424519506,48.87644005,73.49636979
South Asia,1984,55.84152276,0.058723099,16.13588836,0.758823276,0.703160593,0.400385191,49.36037427,78.947463
Saudi Arabia,1984,65.689,1.124377445,84.50459653,0.928136317,0.510596987,0.626617571,64.88625283,52.66292938
Sudan,1984,46.22,0.096,21.73359824,0.76996319,0.716729991,0.355546278,50.17125975,76.76285841
Senegal,1984,52.015,0.059253565,17.68000334,0.767334703,0.699063051,0.369926184,49.36866316,78.07055764
Singapore,1984,73.2902439,1.741178132,97.83027947,0.955764045,0.445165699,0.726930568,64.22051583,52.79140236
Solomon Islands,1984,63.998,1.076049245,86.670755,0.903643827,0.52074611,0.613120817,61.50926715,52.70299455
Sierra Leone,1984,43.916,0.075,12.76744277,0.754272013,0.704469168,0.334299477,49.30516316,78.0207473
El Salvador,1984,54.85,0.352,44.52374953,0.797783815,0.682172782,0.440005208,49.27939119,70.13011727
Somalia,1984,48.459,0.071,13.31708938,0.756365921,0.698818422,0.347138453,48.92066316,77.81340007
Serbia,1984,68.37834146,0.461243836,77.73330555,0.941260793,0.491951657,0.629550146,68.84407969,43.52277493
Sub-Saharan Africa (excluding high income),1984,48.3586636,0.21662549,40.49287647,0.783794327,0.699040646,0.408939727,50.76723778,71.97166704
South Sudan,1984,32.673,0.125979689,27.53884685,0.781088281,0.7141334,0.34829855,50.17125975,75.30263827
Sub-Saharan Africa,1984,48.36180775,0.21662549,40.49287647,0.783794327,0.699040646,0.408939727,50.76723778,72.12616704
Small states,1984,64.02188404,1.281587216,85.26661834,0.944367555,0.497496375,0.645438888,64.74324534,57.76208205
Sao Tome and Principe,1984,59.487,0.366910013,47.04045107,0.945906661,0.515939274,0.575009803,65.85943348,46.74445687
Suriname,1984,62.872,0.791,78.31683389,0.934135253,0.493671373,0.628035536,70.21433019,49.53819059
Slovakia,1984,70.75097561,1.544873158,96.41733458,0.962519025,0.475595013,0.700222912,67.05573059,55.78392564
Slovenia,1984,70.90243902,1.861,97.64619736,0.961037355,0.444254469,0.706415801,65.80008865,54.4186453
Sweden,1984,76.81585366,2.6,99.81934487,0.979854365,0.321713997,0.800681319,68.60373727,45.66904145
Eswatini,1984,59.999,0.478942677,49.89223963,0.732350824,0.714689297,0.437074295,48.77329914,72.29635495
Sint Maarten (Dutch part),1984,72.418,1.7617856,97.59055274,0.960012542,0.459703485,0.712574072,65.49209901,53.87365912
Seychelles,1984,69.55365854,0.495989835,77.47132342,0.943362871,0.485595385,0.649420381,68.87387214,43.94016388
Syria,1984,68.924,1.135476555,89.50955691,0.858837498,0.506365133,0.611179489,61.8698103,50.75333326
Turks and Caicos Islands,1984,68.872,1.207601741,90.61360723,0.860942738,0.501448447,0.618531606,60.51290675,52.85571844
Chad,1984,44.515,0.254167061,42.50057229,0.79293994,0.682203584,0.42272141,48.83929485,71.97088379
East Asia & Pacific (IDA & IBRD countries),1984,65.19891249,1.05103588,84.25585669,0.895838864,0.55942104,0.613792129,56.5486249,57.31937602
Europe & Central Asia (IDA & IBRD countries),1984,67.50774727,1.211570896,88.14687814,0.946195093,0.507872165,0.650454356,63.91570013,50.29645693
Togo,1984,53.089,0.117,28.42536072,0.779481359,0.715942008,0.406454074,49.84239294,75.32267458
Thailand,1984,66.733,0.16,32.96666747,0.931511616,0.471754238,0.55887568,74.29575645,38.45868154
Tajikistan,1984,60.093,0.242792308,41.90167525,0.936667125,0.517014473,0.558846136,70.29867226,46.35805124
Turkmenistan,1984,62.256,1.029404112,75.44906895,0.883678653,0.548769853,0.567498422,58.92020563,57.87294725
Latin America & the Caribbean (IDA & IBRD countries),1984,65.17264071,1.012171465,82.88931543,0.886592336,0.56275323,0.604292171,56.89160936,58.02084935
Timor-Leste,1984,33.751,0.120786308,28.22069685,0.782992943,0.698860476,0.363955153,49.58339294,75.15479164
Middle East & North Africa (IDA & IBRD countries),1984,60.938542,0.210012842,40.13960611,0.941744293,0.547309109,0.529558637,62.04758865,57.139613
Tonga,1984,66.482,1.133854452,88.74681679,0.879923869,0.508177087,0.605322104,62.40865271,50.93553358
South Asia (IDA & IBRD),1984,55.84152276,0.057064643,15.01373177,0.757059808,0.704033498,0.395038723,48.92387427,79.12490991
Sub-Saharan Africa (IDA & IBRD countries),1984,48.36180775,0.21662549,40.49287647,0.783794327,0.699040646,0.408939727,50.76723778,72.12616704
Trinidad and Tobago,1984,67.592,1.043,89.11931899,0.883236762,0.502461203,0.614342202,63.24316926,48.93970205
Tunisia,1984,66.82,1.234162823,91.2986543,0.868464667,0.488565419,0.613793127,61.78893352,50.84708668
Turkey,1984,64.706,1.354133267,92.33645601,0.864030803,0.499121617,0.606284505,61.34743745,51.93223357
Tuvalu,1984,61.541,1.007891315,71.27270674,0.881519541,0.569195608,0.567391776,53.76431825,61.12165672
Tanzania,1984,51.546,0.039,8.747851048,0.787772705,0.668831327,0.354045982,49.41397628,77.26367091
Uganda,1984,43.752,0.044,6.950746808,0.822283632,0.659337797,0.328614972,46.04991932,78.42792735
Ukraine,1984,68.50580488,3.909,97.38390693,1.010118437,0.407969215,0.713500638,52.03164753,59.51576088
Upper middle income,1984,65.46387537,0.880197789,78.08125358,0.886494308,0.560406639,0.590375709,52.86645333,61.3456
Uruguay,1984,71.841,1.926,98.50848766,0.958466091,0.459760637,0.692921897,58.83616099,62.53398873
United States,1984,74.56341463,1.776247416,97.75939231,0.94495087,0.415792069,0.726653725,65.72937635,48.17459546
Uzbekistan,1984,64.002,1.11061586,81.14207814,0.910490267,0.528532143,0.616511252,55.8880792,59.3857654
St. Vincent and the Grenadines,1984,71.188,0.266,83.31708188,0.950136452,0.440452588,0.670101542,78.22984795,42.70232774
Venezuela,1984,70.441,1.436,95.83908056,0.87896273,0.560944746,0.653122808,50.46071452,62.69564279
British Virgin Islands,1984,72.101,1.601828011,96.7545002,0.963031201,0.469698723,0.696730015,64.64599847,53.82444296
Virgin Islands (U.S.),1984,69.52953659,1.050241174,81.93841139,0.904056787,0.539690977,0.618125393,51.61575334,61.51333965
Vietnam,1984,67.305,0.86139508,74.98944922,0.884202902,0.55920843,0.569399645,50.79260598,61.65079741
Vanuatu,1984,63.912,0.930093341,76.39273388,0.909193633,0.553998975,0.585586762,51.57668765,61.64154448
World,1984,63.52021652,1.02821817,78.59108254,0.91705075,0.529956363,0.595006718,53.98702433,61.26534747
Samoa,1984,66.048,0.473802892,74.88381855,0.940765949,0.497810338,0.625443243,68.22224571,43.70444963
Kosovo,1984,68.997,0.873801733,89.56186853,0.918664493,0.507824521,0.636844864,67.13316412,43.84975637
"Yemen, Rep.",1984,54.934,0.141428581,24.80326177,0.862332398,0.644427569,0.451515643,44.35334881,75.04656804
South Africa,1984,61.907,1.393969084,77.90963164,0.950902314,0.487074778,0.621137078,62.62275524,60.1357498
Zambia,1984,52.755,0.152464228,26.13243044,0.864399671,0.642375862,0.45328419,44.61134881,73.57771395
Zimbabwe,1984,61.051,1.086724167,71.57449099,0.924683292,0.521974671,0.578884985,54.5129085,61.47180175
Aruba,1985,72.388,1.653725274,97.86334638,0.935293677,0.442147718,0.692658278,55.08832916,57.16343127
Africa Eastern and Southern,1985,49.01163072,0.11249468,18.7391222,0.557754247,0.725557825,0.300642078,46.91675758,77.2210605
Afghanistan,1985,33.55,0.123825075,19.54925812,0.574175804,0.723403774,0.296189646,46.91675758,77.2275605
Africa Western and Central,1985,48.02167573,0.115037216,19.59341989,0.559801551,0.72577306,0.300782899,46.91675758,76.9690605
Angola,1985,42.648,0.122322261,26.54079383,0.714961909,0.710618906,0.322550014,46.91675758,75.76933142
Albania,1985,71.656,1.406,95.58764034,0.922889612,0.463682389,0.674998771,57.19924488,57.85348162
Arab World,1985,60.21573679,0.150799723,29.01796374,0.696508022,0.718420325,0.428391836,47.67485758,76.92872977
United Arab Emirates,1985,70.747,1.060519199,83.40656019,0.88453145,0.563123439,0.625675193,52.45030221,63.15816389
Argentina,1985,69.651,2.705,96.70122145,0.97935252,0.409586732,0.701402396,54.12719482,60.35398624
Armenia,1985,67.93,0.99694205,81.34017654,0.876676334,0.564683643,0.611686268,51.18698739,61.9090299
Antigua and Barbuda,1985,73.566,1.493156331,98.20332002,0.916391648,0.398916249,0.699839084,54.80009245,55.4210359
Australia,1985,75.62926829,1.9,97.44998941,0.955555944,0.430619404,0.745145534,67.36724762,52.65566964
Austria,1985,73.81463415,1.689023975,98.34275097,0.951050851,0.416212606,0.716087194,55.20251836,57.39015506
